idx,onnx,vnnlib,csv_timeout,used_timeout,wall_sec,verdict_raw,verdict,exit_code,result_file,log_file
1,"./onnx/mnist-point.onnx","vnnlib/mnist-img0.vnnlib",30,30,31.37,"timeout","timeout",0,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/cora_2024/0001__mnist-point__mnist-img0.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/cora_2024/0001__mnist-point__mnist-img0.log"
2,"./onnx/mnist-trades.onnx","vnnlib/mnist-img0.vnnlib",30,30,31.02,"timeout","timeout",0,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/cora_2024/0002__mnist-trades__mnist-img0.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/cora_2024/0002__mnist-trades__mnist-img0.log"
3,"./onnx/mnist-set.onnx","vnnlib/mnist-img0.vnnlib",30,30,0.87,"unsat","unsat",0,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/cora_2024/0003__mnist-set__mnist-img0.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/cora_2024/0003__mnist-set__mnist-img0.log"
4,"./onnx/mnist-point.onnx","vnnlib/mnist-img1.vnnlib",30,30,31.97,"timeout","timeout",0,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/cora_2024/0004__mnist-point__mnist-img1.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/cora_2024/0004__mnist-point__mnist-img1.log"
5,"./onnx/mnist-trades.onnx","vnnlib/mnist-img1.vnnlib",30,30,31.69,"timeout","timeout",0,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/cora_2024/0005__mnist-trades__mnist-img1.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/cora_2024/0005__mnist-trades__mnist-img1.log"
6,"./onnx/mnist-set.onnx","vnnlib/mnist-img1.vnnlib",30,30,1.31,"unsat","unsat",0,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/cora_2024/0006__mnist-set__mnist-img1.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/cora_2024/0006__mnist-set__mnist-img1.log"
7,"./onnx/mnist-point.onnx","vnnlib/mnist-img2.vnnlib",30,30,36.24,"timeout","timeout",0,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/cora_2024/0007__mnist-point__mnist-img2.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/cora_2024/0007__mnist-point__mnist-img2.log"
8,"./onnx/mnist-trades.onnx","vnnlib/mnist-img2.vnnlib",30,30,43.78,"timeout","timeout",0,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/cora_2024/0008__mnist-trades__mnist-img2.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/cora_2024/0008__mnist-trades__mnist-img2.log"
9,"./onnx/mnist-set.onnx","vnnlib/mnist-img2.vnnlib",30,30,5.03,"unsat","unsat",0,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/cora_2024/0009__mnist-set__mnist-img2.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/cora_2024/0009__mnist-set__mnist-img2.log"
10,"./onnx/mnist-point.onnx","vnnlib/mnist-img3.vnnlib",30,30,37.80,"timeout","timeout",0,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/cora_2024/0010__mnist-point__mnist-img3.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/cora_2024/0010__mnist-point__mnist-img3.log"
