idx,onnx,vnnlib,csv_timeout,used_timeout,wall_sec,verdict,exit_code,result_file,log_file
64,"./onnx/118_ieee_ml4acopf-linear-residual.onnx","./vnnlib/118_ieee_prop5.vnnlib",600,600,3.39,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0064__118_ieee_ml4acopf-linear-residual__118_ieee_prop5.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0064__118_ieee_ml4acopf-linear-residual__118_ieee_prop5.log"
65,"./onnx/118_ieee_ml4acopf-linear-residual.onnx","./vnnlib/118_ieee_prop6.vnnlib",600,600,3.41,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0065__118_ieee_ml4acopf-linear-residual__118_ieee_prop6.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0065__118_ieee_ml4acopf-linear-residual__118_ieee_prop6.log"
66,"./onnx/300_ieee_ml4acopf.onnx","./vnnlib/300_ieee_prop3.vnnlib",600,600,605.86,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0066__300_ieee_ml4acopf__300_ieee_prop3.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0066__300_ieee_ml4acopf__300_ieee_prop3.log"
67,"./onnx/300_ieee_ml4acopf.onnx","./vnnlib/300_ieee_prop105.vnnlib",600,600,3.46,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0067__300_ieee_ml4acopf__300_ieee_prop105.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0067__300_ieee_ml4acopf__300_ieee_prop105.log"
68,"./onnx/300_ieee_ml4acopf.onnx","./vnnlib/300_ieee_prop2.vnnlib",600,600,636.86,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0068__300_ieee_ml4acopf__300_ieee_prop2.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0068__300_ieee_ml4acopf__300_ieee_prop2.log"
69,"./onnx/300_ieee_ml4acopf.onnx","./vnnlib/300_ieee_prop4.vnnlib",600,600,616.54,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0069__300_ieee_ml4acopf__300_ieee_prop4.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0069__300_ieee_ml4acopf__300_ieee_prop4.log"
10,"./onnx/14_ieee_ml4acopf-linear-residual.onnx","./vnnlib/14_ieee_prop1.vnnlib",600,600,663.49,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0010__14_ieee_ml4acopf-linear-residual__14_ieee_prop1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0010__14_ieee_ml4acopf-linear-residual__14_ieee_prop1.log"
20,"./onnx/300_ieee_ml4acopf-linear-nonresidual.onnx","./vnnlib/300_ieee_prop3.vnnlib",600,600,31.69,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0020__300_ieee_ml4acopf-linear-nonresidual__300_ieee_prop3.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0020__300_ieee_ml4acopf-linear-nonresidual__300_ieee_prop3.log"
22,"./onnx/300_ieee_ml4acopf-linear-nonresidual.onnx","./vnnlib/300_ieee_prop2.vnnlib",600,600,610.95,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0022__300_ieee_ml4acopf-linear-nonresidual__300_ieee_prop2.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0022__300_ieee_ml4acopf-linear-nonresidual__300_ieee_prop2.log"
23,"./onnx/300_ieee_ml4acopf-linear-nonresidual.onnx","./vnnlib/300_ieee_prop4.vnnlib",600,600,31.30,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0023__300_ieee_ml4acopf-linear-nonresidual__300_ieee_prop4.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0023__300_ieee_ml4acopf-linear-nonresidual__300_ieee_prop4.log"
33,"./onnx/14_ieee_ml4acopf-linear-nonresidual.onnx","./vnnlib/14_ieee_prop1.vnnlib",600,600,635.67,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0033__14_ieee_ml4acopf-linear-nonresidual__14_ieee_prop1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0033__14_ieee_ml4acopf-linear-nonresidual__14_ieee_prop1.log"
38,"./onnx/118_ieee_ml4acopf-linear-nonresidual.onnx","./vnnlib/118_ieee_prop2.vnnlib",600,600,160.01,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0038__118_ieee_ml4acopf-linear-nonresidual__118_ieee_prop2.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0038__118_ieee_ml4acopf-linear-nonresidual__118_ieee_prop2.log"
39,"./onnx/118_ieee_ml4acopf-linear-nonresidual.onnx","./vnnlib/118_ieee_prop4.vnnlib",600,600,22.03,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0039__118_ieee_ml4acopf-linear-nonresidual__118_ieee_prop4.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0039__118_ieee_ml4acopf-linear-nonresidual__118_ieee_prop4.log"
40,"./onnx/118_ieee_ml4acopf-linear-nonresidual.onnx","./vnnlib/118_ieee_prop3.vnnlib",600,600,22.39,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0040__118_ieee_ml4acopf-linear-nonresidual__118_ieee_prop3.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0040__118_ieee_ml4acopf-linear-nonresidual__118_ieee_prop3.log"
41,"./onnx/118_ieee_ml4acopf-linear-nonresidual.onnx","./vnnlib/118_ieee_prop5.vnnlib",600,600,607.82,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0041__118_ieee_ml4acopf-linear-nonresidual__118_ieee_prop5.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0041__118_ieee_ml4acopf-linear-nonresidual__118_ieee_prop5.log"
57,"./onnx/300_ieee_ml4acopf-linear-residual.onnx","./vnnlib/300_ieee_prop3.vnnlib",600,600,38.61,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0057__300_ieee_ml4acopf-linear-residual__300_ieee_prop3.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0057__300_ieee_ml4acopf-linear-residual__300_ieee_prop3.log"
59,"./onnx/300_ieee_ml4acopf-linear-residual.onnx","./vnnlib/300_ieee_prop2.vnnlib",600,600,149.45,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0059__300_ieee_ml4acopf-linear-residual__300_ieee_prop2.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0059__300_ieee_ml4acopf-linear-residual__300_ieee_prop2.log"
60,"./onnx/300_ieee_ml4acopf-linear-residual.onnx","./vnnlib/300_ieee_prop4.vnnlib",600,600,46.76,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0060__300_ieee_ml4acopf-linear-residual__300_ieee_prop4.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0060__300_ieee_ml4acopf-linear-residual__300_ieee_prop4.log"
61,"./onnx/118_ieee_ml4acopf-linear-residual.onnx","./vnnlib/118_ieee_prop2.vnnlib",600,600,194.23,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0061__118_ieee_ml4acopf-linear-residual__118_ieee_prop2.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0061__118_ieee_ml4acopf-linear-residual__118_ieee_prop2.log"
62,"./onnx/118_ieee_ml4acopf-linear-residual.onnx","./vnnlib/118_ieee_prop4.vnnlib",600,600,27.62,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0062__118_ieee_ml4acopf-linear-residual__118_ieee_prop4.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0062__118_ieee_ml4acopf-linear-residual__118_ieee_prop4.log"
63,"./onnx/118_ieee_ml4acopf-linear-residual.onnx","./vnnlib/118_ieee_prop3.vnnlib",600,600,27.58,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0063__118_ieee_ml4acopf-linear-residual__118_ieee_prop3.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/ml4acopf_2024/0063__118_ieee_ml4acopf-linear-residual__118_ieee_prop3.log"
