idx,onnx,vnnlib,csv_timeout,used_timeout,wall_sec,verdict_raw,verdict,exit_code,result_file,log_file
1,onnx/ACASXU_run2a_1_1_batch_2000.onnx,vnnlib/prop_1.vnnlib,116,116,7.602,UNKNOWN,unknown,0,acasxu_2023/0001__ACASXU_run2a_1_1_batch_2000__prop_1.result,acasxu_2023/0001__ACASXU_run2a_1_1_batch_2000__prop_1.log
2,onnx/ACASXU_run2a_1_2_batch_2000.onnx,vnnlib/prop_1.vnnlib,116,116,8.281,UNKNOWN,unknown,0,acasxu_2023/0002__ACASXU_run2a_1_2_batch_2000__prop_1.result,acasxu_2023/0002__ACASXU_run2a_1_2_batch_2000__prop_1.log
3,onnx/ACASXU_run2a_1_3_batch_2000.onnx,vnnlib/prop_1.vnnlib,116,116,9.255,UNKNOWN,unknown,0,acasxu_2023/0003__ACASXU_run2a_1_3_batch_2000__prop_1.result,acasxu_2023/0003__ACASXU_run2a_1_3_batch_2000__prop_1.log
4,onnx/ACASXU_run2a_1_4_batch_2000.onnx,vnnlib/prop_1.vnnlib,116,116,8.434,UNKNOWN,unknown,0,acasxu_2023/0004__ACASXU_run2a_1_4_batch_2000__prop_1.result,acasxu_2023/0004__ACASXU_run2a_1_4_batch_2000__prop_1.log
5,onnx/ACASXU_run2a_1_5_batch_2000.onnx,vnnlib/prop_1.vnnlib,116,116,8.315,UNKNOWN,unknown,0,acasxu_2023/0005__ACASXU_run2a_1_5_batch_2000__prop_1.result,acasxu_2023/0005__ACASXU_run2a_1_5_batch_2000__prop_1.log
6,onnx/ACASXU_run2a_1_6_batch_2000.onnx,vnnlib/prop_1.vnnlib,116,116,8.581,UNKNOWN,unknown,0,acasxu_2023/0006__ACASXU_run2a_1_6_batch_2000__prop_1.result,acasxu_2023/0006__ACASXU_run2a_1_6_batch_2000__prop_1.log
7,onnx/ACASXU_run2a_1_7_batch_2000.onnx,vnnlib/prop_1.vnnlib,116,116,8.63,UNKNOWN,unknown,0,acasxu_2023/0007__ACASXU_run2a_1_7_batch_2000__prop_1.result,acasxu_2023/0007__ACASXU_run2a_1_7_batch_2000__prop_1.log
8,onnx/ACASXU_run2a_1_8_batch_2000.onnx,vnnlib/prop_1.vnnlib,116,116,8.337,UNKNOWN,unknown,0,acasxu_2023/0008__ACASXU_run2a_1_8_batch_2000__prop_1.result,acasxu_2023/0008__ACASXU_run2a_1_8_batch_2000__prop_1.log
9,onnx/ACASXU_run2a_1_9_batch_2000.onnx,vnnlib/prop_1.vnnlib,116,116,8.591,UNKNOWN,unknown,0,acasxu_2023/0009__ACASXU_run2a_1_9_batch_2000__prop_1.result,acasxu_2023/0009__ACASXU_run2a_1_9_batch_2000__prop_1.log
10,onnx/ACASXU_run2a_2_1_batch_2000.onnx,vnnlib/prop_1.vnnlib,116,116,8.831,UNKNOWN,unknown,0,acasxu_2023/0010__ACASXU_run2a_2_1_batch_2000__prop_1.result,acasxu_2023/0010__ACASXU_run2a_2_1_batch_2000__prop_1.log
11,onnx/ACASXU_run2a_2_2_batch_2000.onnx,vnnlib/prop_1.vnnlib,116,116,8.946,UNKNOWN,unknown,0,acasxu_2023/0011__ACASXU_run2a_2_2_batch_2000__prop_1.result,acasxu_2023/0011__ACASXU_run2a_2_2_batch_2000__prop_1.log
12,onnx/ACASXU_run2a_2_3_batch_2000.onnx,vnnlib/prop_1.vnnlib,116,116,8.056,UNKNOWN,unknown,0,acasxu_2023/0012__ACASXU_run2a_2_3_batch_2000__prop_1.result,acasxu_2023/0012__ACASXU_run2a_2_3_batch_2000__prop_1.log
13,onnx/ACASXU_run2a_2_4_batch_2000.onnx,vnnlib/prop_1.vnnlib,116,116,7.787,UNKNOWN,unknown,0,acasxu_2023/0013__ACASXU_run2a_2_4_batch_2000__prop_1.result,acasxu_2023/0013__ACASXU_run2a_2_4_batch_2000__prop_1.log
14,onnx/ACASXU_run2a_2_5_batch_2000.onnx,vnnlib/prop_1.vnnlib,116,116,8.988,UNKNOWN,unknown,0,acasxu_2023/0014__ACASXU_run2a_2_5_batch_2000__prop_1.result,acasxu_2023/0014__ACASXU_run2a_2_5_batch_2000__prop_1.log
15,onnx/ACASXU_run2a_2_6_batch_2000.onnx,vnnlib/prop_1.vnnlib,116,116,8.985,UNKNOWN,unknown,0,acasxu_2023/0015__ACASXU_run2a_2_6_batch_2000__prop_1.result,acasxu_2023/0015__ACASXU_run2a_2_6_batch_2000__prop_1.log
16,onnx/ACASXU_run2a_2_7_batch_2000.onnx,vnnlib/prop_1.vnnlib,116,116,8.894,UNKNOWN,unknown,0,acasxu_2023/0016__ACASXU_run2a_2_7_batch_2000__prop_1.result,acasxu_2023/0016__ACASXU_run2a_2_7_batch_2000__prop_1.log
17,onnx/ACASXU_run2a_2_8_batch_2000.onnx,vnnlib/prop_1.vnnlib,116,116,9.191,UNKNOWN,unknown,0,acasxu_2023/0017__ACASXU_run2a_2_8_batch_2000__prop_1.result,acasxu_2023/0017__ACASXU_run2a_2_8_batch_2000__prop_1.log
18,onnx/ACASXU_run2a_2_9_batch_2000.onnx,vnnlib/prop_1.vnnlib,116,116,8.953,UNKNOWN,unknown,0,acasxu_2023/0018__ACASXU_run2a_2_9_batch_2000__prop_1.result,acasxu_2023/0018__ACASXU_run2a_2_9_batch_2000__prop_1.log
19,onnx/ACASXU_run2a_3_1_batch_2000.onnx,vnnlib/prop_1.vnnlib,116,116,8.164,UNKNOWN,unknown,0,acasxu_2023/0019__ACASXU_run2a_3_1_batch_2000__prop_1.result,acasxu_2023/0019__ACASXU_run2a_3_1_batch_2000__prop_1.log
20,onnx/ACASXU_run2a_3_2_batch_2000.onnx,vnnlib/prop_1.vnnlib,116,116,8.466,UNKNOWN,unknown,0,acasxu_2023/0020__ACASXU_run2a_3_2_batch_2000__prop_1.result,acasxu_2023/0020__ACASXU_run2a_3_2_batch_2000__prop_1.log
21,onnx/ACASXU_run2a_3_3_batch_2000.onnx,vnnlib/prop_1.vnnlib,116,116,9.116,UNKNOWN,unknown,0,acasxu_2023/0021__ACASXU_run2a_3_3_batch_2000__prop_1.result,acasxu_2023/0021__ACASXU_run2a_3_3_batch_2000__prop_1.log
