idx,onnx,vnnlib,csv_timeout,used_timeout,wall_sec,verdict,exit_code,result_file,log_file
28,"./onnx/mnist-point.onnx","vnnlib/mnist-img9.vnnlib",30,30,37.69,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0028__mnist-point__mnist-img9.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0028__mnist-point__mnist-img9.log"
29,"./onnx/mnist-trades.onnx","vnnlib/mnist-img9.vnnlib",30,30,36.90,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0029__mnist-trades__mnist-img9.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0029__mnist-trades__mnist-img9.log"
30,"./onnx/mnist-set.onnx","vnnlib/mnist-img9.vnnlib",30,30,3.11,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0030__mnist-set__mnist-img9.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0030__mnist-set__mnist-img9.log"
31,"./onnx/mnist-point.onnx","vnnlib/mnist-img10.vnnlib",30,30,37.69,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0031__mnist-point__mnist-img10.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0031__mnist-point__mnist-img10.log"
32,"./onnx/mnist-trades.onnx","vnnlib/mnist-img10.vnnlib",30,30,36.82,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0032__mnist-trades__mnist-img10.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0032__mnist-trades__mnist-img10.log"
33,"./onnx/mnist-set.onnx","vnnlib/mnist-img10.vnnlib",30,30,3.09,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0033__mnist-set__mnist-img10.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0033__mnist-set__mnist-img10.log"
34,"./onnx/mnist-point.onnx","vnnlib/mnist-img11.vnnlib",30,30,36.60,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0034__mnist-point__mnist-img11.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0034__mnist-point__mnist-img11.log"
35,"./onnx/mnist-trades.onnx","vnnlib/mnist-img11.vnnlib",30,30,35.87,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0035__mnist-trades__mnist-img11.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0035__mnist-trades__mnist-img11.log"
36,"./onnx/mnist-set.onnx","vnnlib/mnist-img11.vnnlib",30,30,3.16,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0036__mnist-set__mnist-img11.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0036__mnist-set__mnist-img11.log"
37,"./onnx/mnist-point.onnx","vnnlib/mnist-img13.vnnlib",30,30,35.57,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0037__mnist-point__mnist-img13.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0037__mnist-point__mnist-img13.log"
38,"./onnx/mnist-trades.onnx","vnnlib/mnist-img13.vnnlib",30,30,36.99,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0038__mnist-trades__mnist-img13.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0038__mnist-trades__mnist-img13.log"
39,"./onnx/mnist-set.onnx","vnnlib/mnist-img13.vnnlib",30,30,3.09,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0039__mnist-set__mnist-img13.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0039__mnist-set__mnist-img13.log"
40,"./onnx/mnist-point.onnx","vnnlib/mnist-img14.vnnlib",30,30,37.79,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0040__mnist-point__mnist-img14.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0040__mnist-point__mnist-img14.log"
41,"./onnx/mnist-trades.onnx","vnnlib/mnist-img14.vnnlib",30,30,35.55,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0041__mnist-trades__mnist-img14.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0041__mnist-trades__mnist-img14.log"
42,"./onnx/mnist-set.onnx","vnnlib/mnist-img14.vnnlib",30,30,3.15,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0042__mnist-set__mnist-img14.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0042__mnist-set__mnist-img14.log"
43,"./onnx/mnist-point.onnx","vnnlib/mnist-img15.vnnlib",30,30,35.64,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0043__mnist-point__mnist-img15.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0043__mnist-point__mnist-img15.log"
44,"./onnx/mnist-trades.onnx","vnnlib/mnist-img15.vnnlib",30,30,37.04,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0044__mnist-trades__mnist-img15.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0044__mnist-trades__mnist-img15.log"
45,"./onnx/mnist-set.onnx","vnnlib/mnist-img15.vnnlib",30,30,3.10,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0045__mnist-set__mnist-img15.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0045__mnist-set__mnist-img15.log"
46,"./onnx/mnist-point.onnx","vnnlib/mnist-img16.vnnlib",30,30,35.88,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0046__mnist-point__mnist-img16.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0046__mnist-point__mnist-img16.log"
47,"./onnx/mnist-trades.onnx","vnnlib/mnist-img16.vnnlib",30,30,35.62,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0047__mnist-trades__mnist-img16.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0047__mnist-trades__mnist-img16.log"
48,"./onnx/mnist-set.onnx","vnnlib/mnist-img16.vnnlib",30,30,35.12,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0048__mnist-set__mnist-img16.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0048__mnist-set__mnist-img16.log"
49,"./onnx/mnist-point.onnx","vnnlib/mnist-img17.vnnlib",30,30,37.25,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0049__mnist-point__mnist-img17.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0049__mnist-point__mnist-img17.log"
50,"./onnx/mnist-trades.onnx","vnnlib/mnist-img17.vnnlib",30,30,37.50,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0050__mnist-trades__mnist-img17.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0050__mnist-trades__mnist-img17.log"
51,"./onnx/mnist-set.onnx","vnnlib/mnist-img17.vnnlib",30,30,3.11,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0051__mnist-set__mnist-img17.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0051__mnist-set__mnist-img17.log"
52,"./onnx/mnist-point.onnx","vnnlib/mnist-img18.vnnlib",30,30,35.82,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0052__mnist-point__mnist-img18.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0052__mnist-point__mnist-img18.log"
53,"./onnx/mnist-trades.onnx","vnnlib/mnist-img18.vnnlib",30,30,36.22,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0053__mnist-trades__mnist-img18.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0053__mnist-trades__mnist-img18.log"
54,"./onnx/mnist-set.onnx","vnnlib/mnist-img18.vnnlib",30,30,3.11,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0054__mnist-set__mnist-img18.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0054__mnist-set__mnist-img18.log"
55,"./onnx/mnist-point.onnx","vnnlib/mnist-img19.vnnlib",30,30,38.05,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0055__mnist-point__mnist-img19.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0055__mnist-point__mnist-img19.log"
56,"./onnx/mnist-trades.onnx","vnnlib/mnist-img19.vnnlib",30,30,36.57,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0056__mnist-trades__mnist-img19.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0056__mnist-trades__mnist-img19.log"
57,"./onnx/mnist-set.onnx","vnnlib/mnist-img19.vnnlib",30,30,3.19,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0057__mnist-set__mnist-img19.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0057__mnist-set__mnist-img19.log"
58,"./onnx/mnist-point.onnx","vnnlib/mnist-img20.vnnlib",30,30,35.98,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0058__mnist-point__mnist-img20.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0058__mnist-point__mnist-img20.log"
59,"./onnx/mnist-trades.onnx","vnnlib/mnist-img20.vnnlib",30,30,37.35,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0059__mnist-trades__mnist-img20.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0059__mnist-trades__mnist-img20.log"
60,"./onnx/mnist-set.onnx","vnnlib/mnist-img20.vnnlib",30,30,3.09,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0060__mnist-set__mnist-img20.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0060__mnist-set__mnist-img20.log"
61,"./onnx/svhn-point.onnx","vnnlib/svhn-img14.vnnlib",30,30,37.29,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0061__svhn-point__svhn-img14.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0061__svhn-point__svhn-img14.log"
62,"./onnx/svhn-trades.onnx","vnnlib/svhn-img14.vnnlib",30,30,36.96,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0062__svhn-trades__svhn-img14.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0062__svhn-trades__svhn-img14.log"
63,"./onnx/svhn-set.onnx","vnnlib/svhn-img14.vnnlib",30,30,36.83,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0063__svhn-set__svhn-img14.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0063__svhn-set__svhn-img14.log"
64,"./onnx/svhn-point.onnx","vnnlib/svhn-img130.vnnlib",30,30,37.18,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0064__svhn-point__svhn-img130.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0064__svhn-point__svhn-img130.log"
65,"./onnx/svhn-trades.onnx","vnnlib/svhn-img130.vnnlib",30,30,37.14,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0065__svhn-trades__svhn-img130.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0065__svhn-trades__svhn-img130.log"
66,"./onnx/svhn-set.onnx","vnnlib/svhn-img130.vnnlib",30,30,36.68,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0066__svhn-set__svhn-img130.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0066__svhn-set__svhn-img130.log"
67,"./onnx/svhn-point.onnx","vnnlib/svhn-img137.vnnlib",30,30,36.88,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0067__svhn-point__svhn-img137.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0067__svhn-point__svhn-img137.log"
68,"./onnx/svhn-trades.onnx","vnnlib/svhn-img137.vnnlib",30,30,37.24,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0068__svhn-trades__svhn-img137.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0068__svhn-trades__svhn-img137.log"
69,"./onnx/svhn-set.onnx","vnnlib/svhn-img137.vnnlib",30,30,37.22,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0069__svhn-set__svhn-img137.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0069__svhn-set__svhn-img137.log"
70,"./onnx/svhn-point.onnx","vnnlib/svhn-img153.vnnlib",30,30,37.21,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0070__svhn-point__svhn-img153.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0070__svhn-point__svhn-img153.log"
71,"./onnx/svhn-trades.onnx","vnnlib/svhn-img153.vnnlib",30,30,36.99,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0071__svhn-trades__svhn-img153.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0071__svhn-trades__svhn-img153.log"
72,"./onnx/svhn-set.onnx","vnnlib/svhn-img153.vnnlib",30,30,36.38,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0072__svhn-set__svhn-img153.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0072__svhn-set__svhn-img153.log"
73,"./onnx/svhn-point.onnx","vnnlib/svhn-img164.vnnlib",30,30,37.13,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0073__svhn-point__svhn-img164.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0073__svhn-point__svhn-img164.log"
74,"./onnx/svhn-trades.onnx","vnnlib/svhn-img164.vnnlib",30,30,36.91,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0074__svhn-trades__svhn-img164.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0074__svhn-trades__svhn-img164.log"
75,"./onnx/svhn-set.onnx","vnnlib/svhn-img164.vnnlib",30,30,36.35,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0075__svhn-set__svhn-img164.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0075__svhn-set__svhn-img164.log"
76,"./onnx/svhn-point.onnx","vnnlib/svhn-img182.vnnlib",30,30,37.53,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0076__svhn-point__svhn-img182.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0076__svhn-point__svhn-img182.log"
77,"./onnx/svhn-trades.onnx","vnnlib/svhn-img182.vnnlib",30,30,37.32,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0077__svhn-trades__svhn-img182.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0077__svhn-trades__svhn-img182.log"
78,"./onnx/svhn-set.onnx","vnnlib/svhn-img182.vnnlib",30,30,37.00,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0078__svhn-set__svhn-img182.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0078__svhn-set__svhn-img182.log"
79,"./onnx/svhn-point.onnx","vnnlib/svhn-img225.vnnlib",30,30,37.51,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0079__svhn-point__svhn-img225.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0079__svhn-point__svhn-img225.log"
80,"./onnx/svhn-trades.onnx","vnnlib/svhn-img225.vnnlib",30,30,36.95,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0080__svhn-trades__svhn-img225.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0080__svhn-trades__svhn-img225.log"
81,"./onnx/svhn-set.onnx","vnnlib/svhn-img225.vnnlib",30,30,36.36,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0081__svhn-set__svhn-img225.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0081__svhn-set__svhn-img225.log"
82,"./onnx/svhn-point.onnx","vnnlib/svhn-img263.vnnlib",30,30,36.82,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0082__svhn-point__svhn-img263.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0082__svhn-point__svhn-img263.log"
83,"./onnx/svhn-trades.onnx","vnnlib/svhn-img263.vnnlib",30,30,36.66,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0083__svhn-trades__svhn-img263.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0083__svhn-trades__svhn-img263.log"
84,"./onnx/svhn-set.onnx","vnnlib/svhn-img263.vnnlib",30,30,36.67,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0084__svhn-set__svhn-img263.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0084__svhn-set__svhn-img263.log"
