idx,onnx,vnnlib,csv_timeout,used_timeout,wall_sec,verdict_raw,verdict,exit_code,result_file,log_file
1,"onnx/mnist_fc_vnncomp2022_mnist-net_256x4.onnx","vnnlib/mnist_fc_vnncomp2022_prop_5_0.05.vnnlib",30,30,37.90,"timeout","timeout",0,"/data1/Kane/ACT/audit_results/neuralsat_strict_20260527/relusplitter/0001__mnist_fc_vnncomp2022_mnist-net_256x4__mnist_fc_vnncomp2022_prop_5_0.05.result","/data1/Kane/ACT/audit_results/neuralsat_strict_20260527/relusplitter/0001__mnist_fc_vnncomp2022_mnist-net_256x4__mnist_fc_vnncomp2022_prop_5_0.05.log"
2,"onnx/mnist_fc_vnncomp2022_mnist-net_256x4_RSPLITTER_mnist_fc_vnncomp2022_prop_5_0.05.onnx","vnnlib/mnist_fc_vnncomp2022_prop_5_0.05.vnnlib",90,90,143.17,"timeout","timeout",0,"/data1/Kane/ACT/audit_results/neuralsat_strict_20260527/relusplitter/0002__mnist_fc_vnncomp2022_mnist-net_256x4_RSPLITTER_mnist_fc_vnncomp2022_prop_5_0.05__mnist_fc_vnncomp2022_prop_5_0.05.result","/data1/Kane/ACT/audit_results/neuralsat_strict_20260527/relusplitter/0002__mnist_fc_vnncomp2022_mnist-net_256x4_RSPLITTER_mnist_fc_vnncomp2022_prop_5_0.05__mnist_fc_vnncomp2022_prop_5_0.05.log"
3,"onnx/mnist_fc_vnncomp2022_mnist-net_256x4.onnx","vnnlib/mnist_fc_vnncomp2022_prop_3_0.05.vnnlib",30,30,9.77,"unsat","unsat",0,"/data1/Kane/ACT/audit_results/neuralsat_strict_20260527/relusplitter/0003__mnist_fc_vnncomp2022_mnist-net_256x4__mnist_fc_vnncomp2022_prop_3_0.05.result","/data1/Kane/ACT/audit_results/neuralsat_strict_20260527/relusplitter/0003__mnist_fc_vnncomp2022_mnist-net_256x4__mnist_fc_vnncomp2022_prop_3_0.05.log"
4,"onnx/mnist_fc_vnncomp2022_mnist-net_256x4_RSPLITTER_mnist_fc_vnncomp2022_prop_3_0.05.onnx","vnnlib/mnist_fc_vnncomp2022_prop_3_0.05.vnnlib",90,90,95.81,"timeout","timeout",0,"/data1/Kane/ACT/audit_results/neuralsat_strict_20260527/relusplitter/0004__mnist_fc_vnncomp2022_mnist-net_256x4_RSPLITTER_mnist_fc_vnncomp2022_prop_3_0.05__mnist_fc_vnncomp2022_prop_3_0.05.result","/data1/Kane/ACT/audit_results/neuralsat_strict_20260527/relusplitter/0004__mnist_fc_vnncomp2022_mnist-net_256x4_RSPLITTER_mnist_fc_vnncomp2022_prop_3_0.05__mnist_fc_vnncomp2022_prop_3_0.05.log"
5,"onnx/mnist_fc_vnncomp2022_mnist-net_256x4.onnx","vnnlib/mnist_fc_vnncomp2022_prop_6_0.05.vnnlib",30,30,39.70,"timeout","timeout",0,"/data1/Kane/ACT/audit_results/neuralsat_strict_20260527/relusplitter/0005__mnist_fc_vnncomp2022_mnist-net_256x4__mnist_fc_vnncomp2022_prop_6_0.05.result","/data1/Kane/ACT/audit_results/neuralsat_strict_20260527/relusplitter/0005__mnist_fc_vnncomp2022_mnist-net_256x4__mnist_fc_vnncomp2022_prop_6_0.05.log"
6,"onnx/mnist_fc_vnncomp2022_mnist-net_256x4_RSPLITTER_mnist_fc_vnncomp2022_prop_6_0.05.onnx","vnnlib/mnist_fc_vnncomp2022_prop_6_0.05.vnnlib",90,90,131.91,"timeout","timeout",0,"/data1/Kane/ACT/audit_results/neuralsat_strict_20260527/relusplitter/0006__mnist_fc_vnncomp2022_mnist-net_256x4_RSPLITTER_mnist_fc_vnncomp2022_prop_6_0.05__mnist_fc_vnncomp2022_prop_6_0.05.result","/data1/Kane/ACT/audit_results/neuralsat_strict_20260527/relusplitter/0006__mnist_fc_vnncomp2022_mnist-net_256x4_RSPLITTER_mnist_fc_vnncomp2022_prop_6_0.05__mnist_fc_vnncomp2022_prop_6_0.05.log"
7,"onnx/mnist_fc_vnncomp2022_mnist-net_256x4.onnx","vnnlib/mnist_fc_vnncomp2022_prop_0_0.03.vnnlib",30,30,40.17,"timeout","timeout",0,"/data1/Kane/ACT/audit_results/neuralsat_strict_20260527/relusplitter/0007__mnist_fc_vnncomp2022_mnist-net_256x4__mnist_fc_vnncomp2022_prop_0_0.03.result","/data1/Kane/ACT/audit_results/neuralsat_strict_20260527/relusplitter/0007__mnist_fc_vnncomp2022_mnist-net_256x4__mnist_fc_vnncomp2022_prop_0_0.03.log"
8,"onnx/mnist_fc_vnncomp2022_mnist-net_256x4_RSPLITTER_mnist_fc_vnncomp2022_prop_0_0.03.onnx","vnnlib/mnist_fc_vnncomp2022_prop_0_0.03.vnnlib",90,90,109.84,"timeout","timeout",0,"/data1/Kane/ACT/audit_results/neuralsat_strict_20260527/relusplitter/0008__mnist_fc_vnncomp2022_mnist-net_256x4_RSPLITTER_mnist_fc_vnncomp2022_prop_0_0.03__mnist_fc_vnncomp2022_prop_0_0.03.result","/data1/Kane/ACT/audit_results/neuralsat_strict_20260527/relusplitter/0008__mnist_fc_vnncomp2022_mnist-net_256x4_RSPLITTER_mnist_fc_vnncomp2022_prop_0_0.03__mnist_fc_vnncomp2022_prop_0_0.03.log"
9,"onnx/mnist_fc_vnncomp2022_mnist-net_256x4.onnx","vnnlib/mnist_fc_vnncomp2022_prop_4_0.05.vnnlib",30,30,43.48,"timeout","timeout",0,"/data1/Kane/ACT/audit_results/neuralsat_strict_20260527/relusplitter/0009__mnist_fc_vnncomp2022_mnist-net_256x4__mnist_fc_vnncomp2022_prop_4_0.05.result","/data1/Kane/ACT/audit_results/neuralsat_strict_20260527/relusplitter/0009__mnist_fc_vnncomp2022_mnist-net_256x4__mnist_fc_vnncomp2022_prop_4_0.05.log"
10,"onnx/mnist_fc_vnncomp2022_mnist-net_256x4_RSPLITTER_mnist_fc_vnncomp2022_prop_4_0.05.onnx","vnnlib/mnist_fc_vnncomp2022_prop_4_0.05.vnnlib",90,90,127.29,"timeout","timeout",0,"/data1/Kane/ACT/audit_results/neuralsat_strict_20260527/relusplitter/0010__mnist_fc_vnncomp2022_mnist-net_256x4_RSPLITTER_mnist_fc_vnncomp2022_prop_4_0.05__mnist_fc_vnncomp2022_prop_4_0.05.result","/data1/Kane/ACT/audit_results/neuralsat_strict_20260527/relusplitter/0010__mnist_fc_vnncomp2022_mnist-net_256x4_RSPLITTER_mnist_fc_vnncomp2022_prop_4_0.05__mnist_fc_vnncomp2022_prop_4_0.05.log"
