idx,onnx,vnnlib,csv_timeout,used_timeout,wall_sec,verdict,result_file,log_file
34,"./onnx/mnist-point.onnx","vnnlib/mnist-img11.vnnlib",30,30,3.16,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0034__mnist-point__mnist-img11.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0034__mnist-point__mnist-img11.log"
35,"./onnx/mnist-trades.onnx","vnnlib/mnist-img11.vnnlib",30,30,3.10,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0035__mnist-trades__mnist-img11.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0035__mnist-trades__mnist-img11.log"
36,"./onnx/mnist-set.onnx","vnnlib/mnist-img11.vnnlib",30,30,3.36,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0036__mnist-set__mnist-img11.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0036__mnist-set__mnist-img11.log"
37,"./onnx/mnist-point.onnx","vnnlib/mnist-img13.vnnlib",30,30,3.12,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0037__mnist-point__mnist-img13.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0037__mnist-point__mnist-img13.log"
38,"./onnx/mnist-trades.onnx","vnnlib/mnist-img13.vnnlib",30,30,3.01,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0038__mnist-trades__mnist-img13.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0038__mnist-trades__mnist-img13.log"
39,"./onnx/mnist-set.onnx","vnnlib/mnist-img13.vnnlib",30,30,3.36,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0039__mnist-set__mnist-img13.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0039__mnist-set__mnist-img13.log"
40,"./onnx/mnist-point.onnx","vnnlib/mnist-img14.vnnlib",30,30,3.06,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0040__mnist-point__mnist-img14.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0040__mnist-point__mnist-img14.log"
41,"./onnx/mnist-trades.onnx","vnnlib/mnist-img14.vnnlib",30,30,3.11,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0041__mnist-trades__mnist-img14.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0041__mnist-trades__mnist-img14.log"
42,"./onnx/mnist-set.onnx","vnnlib/mnist-img14.vnnlib",30,30,3.13,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0042__mnist-set__mnist-img14.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0042__mnist-set__mnist-img14.log"
43,"./onnx/mnist-point.onnx","vnnlib/mnist-img15.vnnlib",30,30,3.17,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0043__mnist-point__mnist-img15.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0043__mnist-point__mnist-img15.log"
44,"./onnx/mnist-trades.onnx","vnnlib/mnist-img15.vnnlib",30,30,3.04,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0044__mnist-trades__mnist-img15.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0044__mnist-trades__mnist-img15.log"
45,"./onnx/mnist-set.onnx","vnnlib/mnist-img15.vnnlib",30,30,3.19,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0045__mnist-set__mnist-img15.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0045__mnist-set__mnist-img15.log"
46,"./onnx/mnist-point.onnx","vnnlib/mnist-img16.vnnlib",30,30,3.18,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0046__mnist-point__mnist-img16.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0046__mnist-point__mnist-img16.log"
47,"./onnx/mnist-trades.onnx","vnnlib/mnist-img16.vnnlib",30,30,3.30,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0047__mnist-trades__mnist-img16.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0047__mnist-trades__mnist-img16.log"
48,"./onnx/mnist-set.onnx","vnnlib/mnist-img16.vnnlib",30,30,3.11,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0048__mnist-set__mnist-img16.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0048__mnist-set__mnist-img16.log"
49,"./onnx/mnist-point.onnx","vnnlib/mnist-img17.vnnlib",30,30,3.06,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0049__mnist-point__mnist-img17.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0049__mnist-point__mnist-img17.log"
50,"./onnx/mnist-trades.onnx","vnnlib/mnist-img17.vnnlib",30,30,3.15,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0050__mnist-trades__mnist-img17.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0050__mnist-trades__mnist-img17.log"
