idx,onnx,vnnlib,csv_timeout,used_timeout,wall_sec,verdict,result_file,log_file
16,"onnx/AllInOne_30_80.onnx","vnnlib/prop_30_80_2.vnnlib",900,900,5.83,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0016__AllInOne_30_80__prop_30_80_2.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0016__AllInOne_30_80__prop_30_80_2.log"
17,"onnx/AllInOne_30_80.onnx","vnnlib/prop_30_80_3.vnnlib",900,900,10.36,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0017__AllInOne_30_80__prop_30_80_3.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0017__AllInOne_30_80__prop_30_80_3.log"
18,"onnx/AllInOne_30_80.onnx","vnnlib/prop_30_80_4.vnnlib",900,900,5.94,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0018__AllInOne_30_80__prop_30_80_4.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0018__AllInOne_30_80__prop_30_80_4.log"
19,"onnx/AllInOne_50_50.onnx","vnnlib/prop_50_50.vnnlib",900,900,9.18,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0019__AllInOne_50_50__prop_50_50.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0019__AllInOne_50_50__prop_50_50.log"
20,"onnx/AllInOne_50_50.onnx","vnnlib/prop_50_50_0.vnnlib",900,900,6.64,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0020__AllInOne_50_50__prop_50_50_0.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0020__AllInOne_50_50__prop_50_50_0.log"
21,"onnx/AllInOne_50_50.onnx","vnnlib/prop_50_50_1.vnnlib",900,900,9.41,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0021__AllInOne_50_50__prop_50_50_1.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0021__AllInOne_50_50__prop_50_50_1.log"
22,"onnx/AllInOne_50_50.onnx","vnnlib/prop_50_50_2.vnnlib",900,900,10.23,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0022__AllInOne_50_50__prop_50_50_2.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0022__AllInOne_50_50__prop_50_50_2.log"
23,"onnx/AllInOne_50_50.onnx","vnnlib/prop_50_50_3.vnnlib",900,900,5.97,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0023__AllInOne_50_50__prop_50_50_3.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0023__AllInOne_50_50__prop_50_50_3.log"
24,"onnx/AllInOne_50_50.onnx","vnnlib/prop_50_50_4.vnnlib",900,900,4.98,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0024__AllInOne_50_50__prop_50_50_4.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0024__AllInOne_50_50__prop_50_50_4.log"
25,"onnx/AllInOne_50_120.onnx","vnnlib/prop_50_120.vnnlib",900,900,6.01,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0025__AllInOne_50_120__prop_50_120.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0025__AllInOne_50_120__prop_50_120.log"
26,"onnx/AllInOne_50_120.onnx","vnnlib/prop_50_120_0.vnnlib",900,900,7.19,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0026__AllInOne_50_120__prop_50_120_0.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0026__AllInOne_50_120__prop_50_120_0.log"
27,"onnx/AllInOne_50_120.onnx","vnnlib/prop_50_120_1.vnnlib",900,900,9.11,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0027__AllInOne_50_120__prop_50_120_1.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0027__AllInOne_50_120__prop_50_120_1.log"
28,"onnx/AllInOne_50_120.onnx","vnnlib/prop_50_120_2.vnnlib",900,900,10.02,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0028__AllInOne_50_120__prop_50_120_2.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0028__AllInOne_50_120__prop_50_120_2.log"
29,"onnx/AllInOne_50_120.onnx","vnnlib/prop_50_120_3.vnnlib",900,900,9.53,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0029__AllInOne_50_120__prop_50_120_3.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0029__AllInOne_50_120__prop_50_120_3.log"
30,"onnx/AllInOne_50_120.onnx","vnnlib/prop_50_120_4.vnnlib",900,900,8.03,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0030__AllInOne_50_120__prop_50_120_4.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0030__AllInOne_50_120__prop_50_120_4.log"
31,"onnx/AllInOne_80_30.onnx","vnnlib/prop_80_30.vnnlib",900,900,7.02,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0031__AllInOne_80_30__prop_80_30.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0031__AllInOne_80_30__prop_80_30.log"
32,"onnx/AllInOne_80_30.onnx","vnnlib/prop_80_30_0.vnnlib",900,900,8.50,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0032__AllInOne_80_30__prop_80_30_0.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0032__AllInOne_80_30__prop_80_30_0.log"
33,"onnx/AllInOne_80_30.onnx","vnnlib/prop_80_30_1.vnnlib",900,900,7.62,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0033__AllInOne_80_30__prop_80_30_1.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0033__AllInOne_80_30__prop_80_30_1.log"
34,"onnx/AllInOne_80_30.onnx","vnnlib/prop_80_30_2.vnnlib",900,900,10.74,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0034__AllInOne_80_30__prop_80_30_2.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0034__AllInOne_80_30__prop_80_30_2.log"
35,"onnx/AllInOne_80_30.onnx","vnnlib/prop_80_30_3.vnnlib",900,900,9.84,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0035__AllInOne_80_30__prop_80_30_3.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0035__AllInOne_80_30__prop_80_30_3.log"
36,"onnx/AllInOne_80_30.onnx","vnnlib/prop_80_30_4.vnnlib",900,900,11.18,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0036__AllInOne_80_30__prop_80_30_4.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0036__AllInOne_80_30__prop_80_30_4.log"
37,"onnx/AllInOne_80_80.onnx","vnnlib/prop_80_80.vnnlib",900,900,8.50,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0037__AllInOne_80_80__prop_80_80.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0037__AllInOne_80_80__prop_80_80.log"
38,"onnx/AllInOne_80_80.onnx","vnnlib/prop_80_80_0.vnnlib",900,900,8.36,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0038__AllInOne_80_80__prop_80_80_0.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0038__AllInOne_80_80__prop_80_80_0.log"
39,"onnx/AllInOne_80_80.onnx","vnnlib/prop_80_80_1.vnnlib",900,900,10.65,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0039__AllInOne_80_80__prop_80_80_1.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0039__AllInOne_80_80__prop_80_80_1.log"
40,"onnx/AllInOne_80_80.onnx","vnnlib/prop_80_80_2.vnnlib",900,900,8.37,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0040__AllInOne_80_80__prop_80_80_2.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0040__AllInOne_80_80__prop_80_80_2.log"
41,"onnx/AllInOne_80_80.onnx","vnnlib/prop_80_80_3.vnnlib",900,900,13.12,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0041__AllInOne_80_80__prop_80_80_3.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0041__AllInOne_80_80__prop_80_80_3.log"
42,"onnx/AllInOne_80_80.onnx","vnnlib/prop_80_80_4.vnnlib",900,900,7.32,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0042__AllInOne_80_80__prop_80_80_4.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0042__AllInOne_80_80__prop_80_80_4.log"
43,"onnx/AllInOne_120_30.onnx","vnnlib/prop_120_30.vnnlib",900,900,11.39,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0043__AllInOne_120_30__prop_120_30.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0043__AllInOne_120_30__prop_120_30.log"
44,"onnx/AllInOne_120_30.onnx","vnnlib/prop_120_30_0.vnnlib",900,900,7.05,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0044__AllInOne_120_30__prop_120_30_0.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0044__AllInOne_120_30__prop_120_30_0.log"
45,"onnx/AllInOne_120_30.onnx","vnnlib/prop_120_30_1.vnnlib",900,900,7.58,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0045__AllInOne_120_30__prop_120_30_1.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0045__AllInOne_120_30__prop_120_30_1.log"
46,"onnx/AllInOne_120_30.onnx","vnnlib/prop_120_30_2.vnnlib",900,900,9.02,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0046__AllInOne_120_30__prop_120_30_2.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0046__AllInOne_120_30__prop_120_30_2.log"
47,"onnx/AllInOne_120_30.onnx","vnnlib/prop_120_30_3.vnnlib",900,900,10.25,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0047__AllInOne_120_30__prop_120_30_3.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0047__AllInOne_120_30__prop_120_30_3.log"
48,"onnx/AllInOne_120_30.onnx","vnnlib/prop_120_30_4.vnnlib",900,900,15.38,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0048__AllInOne_120_30__prop_120_30_4.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0048__AllInOne_120_30__prop_120_30_4.log"
49,"onnx/AllInOne_120_50.onnx","vnnlib/prop_120_50.vnnlib",900,900,6.69,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0049__AllInOne_120_50__prop_120_50.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0049__AllInOne_120_50__prop_120_50.log"
50,"onnx/AllInOne_120_50.onnx","vnnlib/prop_120_50_0.vnnlib",900,900,5.69,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0050__AllInOne_120_50__prop_120_50_0.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0050__AllInOne_120_50__prop_120_50_0.log"
51,"onnx/AllInOne_120_50.onnx","vnnlib/prop_120_50_1.vnnlib",900,900,11.05,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0051__AllInOne_120_50__prop_120_50_1.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0051__AllInOne_120_50__prop_120_50_1.log"
52,"onnx/AllInOne_120_50.onnx","vnnlib/prop_120_50_2.vnnlib",900,900,10.08,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0052__AllInOne_120_50__prop_120_50_2.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0052__AllInOne_120_50__prop_120_50_2.log"
53,"onnx/AllInOne_120_50.onnx","vnnlib/prop_120_50_3.vnnlib",900,900,13.71,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0053__AllInOne_120_50__prop_120_50_3.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0053__AllInOne_120_50__prop_120_50_3.log"
54,"onnx/AllInOne_120_50.onnx","vnnlib/prop_120_50_4.vnnlib",900,900,12.38,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0054__AllInOne_120_50__prop_120_50_4.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0054__AllInOne_120_50__prop_120_50_4.log"
55,"onnx/AllInOne_120_120.onnx","vnnlib/prop_120_120.vnnlib",900,900,14.03,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0055__AllInOne_120_120__prop_120_120.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0055__AllInOne_120_120__prop_120_120.log"
56,"onnx/AllInOne_120_120.onnx","vnnlib/prop_120_120_0.vnnlib",900,900,12.40,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0056__AllInOne_120_120__prop_120_120_0.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0056__AllInOne_120_120__prop_120_120_0.log"
57,"onnx/AllInOne_120_120.onnx","vnnlib/prop_120_120_1.vnnlib",900,900,11.20,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0057__AllInOne_120_120__prop_120_120_1.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0057__AllInOne_120_120__prop_120_120_1.log"
58,"onnx/AllInOne_120_120.onnx","vnnlib/prop_120_120_2.vnnlib",900,900,10.82,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0058__AllInOne_120_120__prop_120_120_2.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0058__AllInOne_120_120__prop_120_120_2.log"
59,"onnx/AllInOne_120_120.onnx","vnnlib/prop_120_120_3.vnnlib",900,900,8.11,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0059__AllInOne_120_120__prop_120_120_3.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0059__AllInOne_120_120__prop_120_120_3.log"
60,"onnx/AllInOne_120_120.onnx","vnnlib/prop_120_120_4.vnnlib",900,900,7.28,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0060__AllInOne_120_120__prop_120_120_4.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/linearizenn_2024/0060__AllInOne_120_120__prop_120_120_4.log"
