idx,onnx,vnnlib,csv_timeout,used_timeout,wall_sec,verdict,result_file,log_file
105,"./onnx/svhn-set.onnx","vnnlib/svhn-img637.vnnlib",30,30,5.11,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0105__svhn-set__svhn-img637.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0105__svhn-set__svhn-img637.log"
106,"./onnx/svhn-point.onnx","vnnlib/svhn-img692.vnnlib",30,30,6.88,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0106__svhn-point__svhn-img692.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0106__svhn-point__svhn-img692.log"
107,"./onnx/svhn-trades.onnx","vnnlib/svhn-img692.vnnlib",30,30,4.94,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0107__svhn-trades__svhn-img692.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0107__svhn-trades__svhn-img692.log"
108,"./onnx/svhn-set.onnx","vnnlib/svhn-img692.vnnlib",30,30,6.41,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0108__svhn-set__svhn-img692.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0108__svhn-set__svhn-img692.log"
109,"./onnx/svhn-point.onnx","vnnlib/svhn-img718.vnnlib",30,30,6.36,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0109__svhn-point__svhn-img718.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0109__svhn-point__svhn-img718.log"
110,"./onnx/svhn-trades.onnx","vnnlib/svhn-img718.vnnlib",30,30,5.30,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0110__svhn-trades__svhn-img718.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0110__svhn-trades__svhn-img718.log"
111,"./onnx/svhn-set.onnx","vnnlib/svhn-img718.vnnlib",30,30,7.56,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0111__svhn-set__svhn-img718.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0111__svhn-set__svhn-img718.log"
112,"./onnx/svhn-point.onnx","vnnlib/svhn-img735.vnnlib",30,30,4.75,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0112__svhn-point__svhn-img735.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0112__svhn-point__svhn-img735.log"
113,"./onnx/svhn-trades.onnx","vnnlib/svhn-img735.vnnlib",30,30,6.02,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0113__svhn-trades__svhn-img735.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0113__svhn-trades__svhn-img735.log"
114,"./onnx/svhn-set.onnx","vnnlib/svhn-img735.vnnlib",30,30,6.75,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0114__svhn-set__svhn-img735.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0114__svhn-set__svhn-img735.log"
115,"./onnx/svhn-point.onnx","vnnlib/svhn-img745.vnnlib",30,30,6.34,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0115__svhn-point__svhn-img745.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0115__svhn-point__svhn-img745.log"
116,"./onnx/svhn-trades.onnx","vnnlib/svhn-img745.vnnlib",30,30,6.69,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0116__svhn-trades__svhn-img745.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0116__svhn-trades__svhn-img745.log"
117,"./onnx/svhn-set.onnx","vnnlib/svhn-img745.vnnlib",30,30,5.21,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0117__svhn-set__svhn-img745.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0117__svhn-set__svhn-img745.log"
118,"./onnx/svhn-point.onnx","vnnlib/svhn-img760.vnnlib",30,30,6.04,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0118__svhn-point__svhn-img760.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0118__svhn-point__svhn-img760.log"
119,"./onnx/svhn-trades.onnx","vnnlib/svhn-img760.vnnlib",30,30,6.78,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0119__svhn-trades__svhn-img760.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0119__svhn-trades__svhn-img760.log"
120,"./onnx/svhn-set.onnx","vnnlib/svhn-img760.vnnlib",30,30,6.28,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0120__svhn-set__svhn-img760.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0120__svhn-set__svhn-img760.log"
121,"./onnx/cifar10-point.onnx","vnnlib/cifar10-img66.vnnlib",30,30,6.97,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0121__cifar10-point__cifar10-img66.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0121__cifar10-point__cifar10-img66.log"
