idx,onnx,vnnlib,csv_timeout,used_timeout,wall_sec,verdict,result_file,log_file
18,"./onnx/6cnn_ry_48_8_no_custom_OP.onnx","./vnnlib/spec_idx_123_eps_0.00000436.vnnlib",210,210,15.01,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0018__6cnn_ry_48_8_no_custom_OP__spec_idx_123_eps_0.00000436.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0018__6cnn_ry_48_8_no_custom_OP__spec_idx_123_eps_0.00000436.log"
19,"./onnx/6cnn_tz_62_10_no_custom_OP.onnx","./vnnlib/spec_idx_193_eps_0.00001000.vnnlib",210,210,15.45,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0019__6cnn_tz_62_10_no_custom_OP__spec_idx_193_eps_0.00001000.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0019__6cnn_tz_62_10_no_custom_OP__spec_idx_193_eps_0.00001000.log"
20,"./onnx/6cnn_tz_75_12_no_custom_OP.onnx","./vnnlib/spec_idx_203_eps_0.00001000.vnnlib",210,210,14.50,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0020__6cnn_tz_75_12_no_custom_OP__spec_idx_203_eps_0.00001000.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0020__6cnn_tz_75_12_no_custom_OP__spec_idx_203_eps_0.00001000.log"
21,"./onnx/4cnn_ry_6_1_no_custom_OP.onnx","./vnnlib/spec_idx_35_eps_0.00000436.vnnlib",210,210,8.90,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0021__4cnn_ry_6_1_no_custom_OP__spec_idx_35_eps_0.00000436.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0021__4cnn_ry_6_1_no_custom_OP__spec_idx_35_eps_0.00000436.log"
22,"./onnx/4cnn_tz_70_11_no_custom_OP.onnx","./vnnlib/spec_idx_82_eps_0.00001000.vnnlib",210,210,8.96,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0022__4cnn_tz_70_11_no_custom_OP__spec_idx_82_eps_0.00001000.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0022__4cnn_tz_70_11_no_custom_OP__spec_idx_82_eps_0.00001000.log"
23,"./onnx/4cnn_ry_117_19_no_custom_OP.onnx","./vnnlib/spec_idx_3_eps_0.00000436.vnnlib",210,210,9.55,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0023__4cnn_ry_117_19_no_custom_OP__spec_idx_3_eps_0.00000436.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0023__4cnn_ry_117_19_no_custom_OP__spec_idx_3_eps_0.00000436.log"
24,"./onnx/4cnn_tz_117_19_no_custom_OP.onnx","./vnnlib/spec_idx_49_eps_0.00001000.vnnlib",210,210,7.82,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0024__4cnn_tz_117_19_no_custom_OP__spec_idx_49_eps_0.00001000.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0024__4cnn_tz_117_19_no_custom_OP__spec_idx_49_eps_0.00001000.log"
25,"./onnx/4cnn_ry_68_11_no_custom_OP.onnx","./vnnlib/spec_idx_34_eps_0.00000436.vnnlib",210,210,6.58,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0025__4cnn_ry_68_11_no_custom_OP__spec_idx_34_eps_0.00000436.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0025__4cnn_ry_68_11_no_custom_OP__spec_idx_34_eps_0.00000436.log"
26,"./onnx/4cnn_tz_33_5_no_custom_OP.onnx","./vnnlib/spec_idx_58_eps_0.00001000.vnnlib",210,210,7.96,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0026__4cnn_tz_33_5_no_custom_OP__spec_idx_58_eps_0.00001000.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0026__4cnn_tz_33_5_no_custom_OP__spec_idx_58_eps_0.00001000.log"
27,"./onnx/6cnn_ry_57_9_no_custom_OP.onnx","./vnnlib/spec_idx_129_eps_0.00000436.vnnlib",210,210,10.20,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0027__6cnn_ry_57_9_no_custom_OP__spec_idx_129_eps_0.00000436.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0027__6cnn_ry_57_9_no_custom_OP__spec_idx_129_eps_0.00000436.log"
28,"./onnx/6cnn_ry_1_0_no_custom_OP.onnx","./vnnlib/spec_idx_108_eps_0.00000436.vnnlib",210,210,11.70,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0028__6cnn_ry_1_0_no_custom_OP__spec_idx_108_eps_0.00000436.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0028__6cnn_ry_1_0_no_custom_OP__spec_idx_108_eps_0.00000436.log"
29,"./onnx/6cnn_tz_52_8_no_custom_OP.onnx","./vnnlib/spec_idx_187_eps_0.00001000.vnnlib",210,210,11.86,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0029__6cnn_tz_52_8_no_custom_OP__spec_idx_187_eps_0.00001000.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0029__6cnn_tz_52_8_no_custom_OP__spec_idx_187_eps_0.00001000.log"
