source,iid,verdict,internal_status,reportable_status,count_bucket,wall_s,watchdog_status,watchdog_synthetic,strict_bounded_failure,run_status,peak_rss_mb,onnx_model,vnnlib_spec,q_statuses,q_reportables,q_receipts,error,json_path
full_r3,92,UNKNOWN_RESOURCE_LIMIT,UNKNOWN,UNKNOWN,,18.914,UNKNOWN_RESOURCE_LIMIT,True,True,FAILED,25534.515625,./onnx/6cnn_tz_104_17_no_custom_OP.onnx,./vnnlib/spec_idx_155_eps_0.00001000.vnnlib,[],[],[],"watchdog killed instance after 18.9s (status=UNKNOWN_RESOURCE_LIMIT, peak_rss=25534.5 MiB)",/data1/Kane/ACT/audit_results/r93_rerun_20260525T083118Z/overnight_cpu_full_stream2_20260526T025908Z/metaroom_2023/per_instance_metaroom_2023_watchdog_iid92_20260526T034320503494Z.json
full_r3,93,UNKNOWN_RESOURCE_LIMIT,UNKNOWN,UNKNOWN,,19.515,UNKNOWN_RESOURCE_LIMIT,True,True,FAILED,25166.82421875,./onnx/6cnn_tz_18_3_no_custom_OP.onnx,./vnnlib/spec_idx_166_eps_0.00001000.vnnlib,[],[],[],"watchdog killed instance after 19.5s (status=UNKNOWN_RESOURCE_LIMIT, peak_rss=25166.8 MiB)",/data1/Kane/ACT/audit_results/r93_rerun_20260525T083118Z/overnight_cpu_full_stream2_20260526T025908Z/metaroom_2023/per_instance_metaroom_2023_watchdog_iid93_20260526T034340019192Z.json
full_r3,94,UNKNOWN_RESOURCE_LIMIT,UNKNOWN,UNKNOWN,,18.914,UNKNOWN_RESOURCE_LIMIT,True,True,FAILED,25923.63671875,./onnx/6cnn_ry_36_6_no_custom_OP.onnx,./vnnlib/spec_idx_116_eps_0.00000436.vnnlib,[],[],[],"watchdog killed instance after 18.9s (status=UNKNOWN_RESOURCE_LIMIT, peak_rss=25923.6 MiB)",/data1/Kane/ACT/audit_results/r93_rerun_20260525T083118Z/overnight_cpu_full_stream2_20260526T025908Z/metaroom_2023/per_instance_metaroom_2023_watchdog_iid94_20260526T034358963547Z.json
full_r3,95,UNKNOWN_RESOURCE_LIMIT,UNKNOWN,UNKNOWN,,19.916,UNKNOWN_RESOURCE_LIMIT,True,True,FAILED,26017.6015625,./onnx/6cnn_ry_117_19_no_custom_OP.onnx,./vnnlib/spec_idx_101_eps_0.00000436.vnnlib,[],[],[],"watchdog killed instance after 19.9s (status=UNKNOWN_RESOURCE_LIMIT, peak_rss=26017.6 MiB)",/data1/Kane/ACT/audit_results/r93_rerun_20260525T083118Z/overnight_cpu_full_stream2_20260526T025908Z/metaroom_2023/per_instance_metaroom_2023_watchdog_iid95_20260526T034418880831Z.json
full_r3,96,UNKNOWN_RESOURCE_LIMIT,UNKNOWN,UNKNOWN,,19.413,UNKNOWN_RESOURCE_LIMIT,True,True,FAILED,24900.29296875,./onnx/6cnn_ry_92_15_no_custom_OP.onnx,./vnnlib/spec_idx_147_eps_0.00000436.vnnlib,[],[],[],"watchdog killed instance after 19.4s (status=UNKNOWN_RESOURCE_LIMIT, peak_rss=24900.3 MiB)",/data1/Kane/ACT/audit_results/r93_rerun_20260525T083118Z/overnight_cpu_full_stream2_20260526T025908Z/metaroom_2023/per_instance_metaroom_2023_watchdog_iid96_20260526T034438294658Z.json
full_r3,97,UNKNOWN_RESOURCE_LIMIT,UNKNOWN,UNKNOWN,,18.914,UNKNOWN_RESOURCE_LIMIT,True,True,FAILED,25157.59375,./onnx/6cnn_ry_39_6_no_custom_OP.onnx,./vnnlib/spec_idx_119_eps_0.00000436.vnnlib,[],[],[],"watchdog killed instance after 18.9s (status=UNKNOWN_RESOURCE_LIMIT, peak_rss=25157.6 MiB)",/data1/Kane/ACT/audit_results/r93_rerun_20260525T083118Z/overnight_cpu_full_stream2_20260526T025908Z/metaroom_2023/per_instance_metaroom_2023_watchdog_iid97_20260526T034457209858Z.json
full_r3,98,CERTIFIED,UNSAT,CERTIFIED,CERTIFIED,33.53,,False,,PASSED,,./onnx/4cnn_tz_39_6_no_custom_OP.onnx,./vnnlib/spec_idx_63_eps_0.00001000.vnnlib,"[""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT""]","[""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED""]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",,/data1/Kane/ACT/audit_results/r93_rerun_20260525T083118Z/overnight_cpu_full_stream2_20260526T025908Z/metaroom_2023/per_instance_metaroom_2023_20260526T034532925211Z.json
full_r3,99,UNKNOWN_RESOURCE_LIMIT,UNKNOWN,UNKNOWN,,19.512,UNKNOWN_RESOURCE_LIMIT,True,True,FAILED,25419.375,./onnx/6cnn_tz_23_3_no_custom_OP.onnx,./vnnlib/spec_idx_172_eps_0.00001000.vnnlib,[],[],[],"watchdog killed instance after 19.5s (status=UNKNOWN_RESOURCE_LIMIT, peak_rss=25419.4 MiB)",/data1/Kane/ACT/audit_results/r93_rerun_20260525T083118Z/overnight_cpu_full_stream2_20260526T025908Z/metaroom_2023/per_instance_metaroom_2023_watchdog_iid99_20260526T034553248010Z.json
gpu_full,0,CERTIFIED,UNSAT,CERTIFIED,CERTIFIED,74.629,,False,,PASSED,,./onnx/6cnn_tz_35_5_no_custom_OP.onnx,./vnnlib/spec_idx_176_eps_0.00001000.vnnlib,"[""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT""]","[""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED""]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",,/data1/Kane/ACT/audit_results/r93_rerun_20260525T083118Z/gpu_stream1_20260526T132419Z/metaroom_2023/per_instance_metaroom_2023_20260526T145640222360Z.json
gpu_full,1,CERTIFIED,UNSAT,CERTIFIED,CERTIFIED,6.678,,False,,PASSED,,./onnx/4cnn_tz_65_10_no_custom_OP.onnx,./vnnlib/spec_idx_79_eps_0.00001000.vnnlib,"[""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT"",""UNSAT""]","[""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED"",""CERTIFIED""]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",,/data1/Kane/ACT/audit_results/r93_rerun_20260525T083118Z/gpu_stream1_20260526T132419Z/metaroom_2023/per_instance_metaroom_2023_20260526T145651280948Z.json
